ID,Name,Age,Nationality,Overall,Potential,Club,ValueInMillions,WageInThousands,Special,PreferredFoot,InternationalReputation,WeakFoot,SkillMoves,WorkRate,JerseyNumber,Joined,ContractValidUntil,HeightInInches,WeightInPounds,ReleaseClause,Jumping,Strength,SprintSpeed,Agility,Balance,Vision,Dribbling,BallControl
169706,J. Cork,29,England,78,78,Burnley,10,58,2057,Right,2,4,3,Medium/ High,4,"Jul 11, 2017",2021,6,165,19,75,77,54,63,71,76,75,79
173546,J. Tomkins,29,England,78,79,Crystal Palace,9,53,1616,Right,2,3,2,Medium/ Medium,5,"Jul 5, 2016",2021,6.4,163,17.8,76,79,49,47,50,54,50,59
180714,Guilherme,32,Russia,78,78,Lokomotiv Moscow,6,1,1199,Right,2,2,1,Medium/ Medium,20,"Aug 22, 2007",2019,6.5,209,12.6,62,71,40,54,30,55,16,21
170733,Gervinho,31,Ivory Coast,78,78,Parma,9,49,1877,Right,3,3,3,High/ Low,10,"Aug 17, 2018",2021,5.1,146,16.2,62,55,90,88,76,74,80,78
189165,J. Shelvey,26,England,78,80,Newcastle United,12.5,50,2050,Right,2,3,3,Low/ Medium,8,"Jan 12, 2016",2021,6,176,24.7,64,71,63,62,65,83,74,76
156142,R. Eremenko,31,Finland,78,78,Spartak Moscow,9,1,2010,Right,2,4,4,Medium/ High,26,"Aug 10, 2018",2019,6.1,176,18.9,71,72,68,70,73,85,78,80
178415,R. Vormer,30,Netherlands,78,78,Club Brugge KV,9.5,26,2130,Right,2,4,3,High/ High,25,"Sep 1, 2014",2022,5.1,174,14.3,68,75,60,64,67,77,67,72
178416,J. Lens,30,Netherlands,78,78,Beşiktaş JK,10,50,1988,Right,2,4,4,High/ Medium,17,"Feb 28, 2018",2022,5.1,165,19,74,77,90,75,79,75,80,78
164082,Adriano,33,Brazil,78,78,Beşiktaş JK,4,45,2160,Left,2,5,4,High/ Medium,3,"Jul 29, 2016",2019,5.8,165,7.6,75,67,73,77,76,69,81,82
193011,S. Cook,27,England,78,78,Bournemouth,8.5,58,1644,Right,1,3,2,Medium/ High,3,"Jan 1, 2012",2021,6.1,181,16.2,75,78,53,55,65,45,54,67
150516,L. Podolski,33,Germany,78,78,Vissel Kobe,6.5,11,2048,Left,3,3,4,Medium/ Low,10,"Jul 1, 2017",2019,6,183,8.1,71,83,75,67,70,79,78,78
173306,C. Ansaldi,31,Argentina,78,78,Torino,7,54,2029,Left,2,5,4,High/ Medium,15,,"Jun 30, 2019",5.11,168,,70,67,76,79,66,73,80,79
172287,Manu García,32,Spain,78,78,Deportivo Alavés,6,24,1963,Left,1,3,2,Medium/ High,19,"Jul 1, 2012",2020,6,163,12.6,79,78,61,66,67,66,62,75
184575,R. Alessandrini,29,France,78,78,LA Galaxy,10,11,2058,Left,2,4,4,High/ Medium,7,"Jan 31, 2017",2019,5.8,154,15,61,60,90,93,89,74,79,79
205569,J. Ward-Prowse,23,England,77,82,Southampton,12,41,2056,Right,2,3,3,Medium/ Medium,16,"Jun 1, 2011",2022,5.8,146,23.7,66,57,57,75,77,82,73,82
177666,M. Harnik,31,Austria,77,77,SV Werder Bremen,8,31,1975,Right,2,4,3,High/ Medium,9,"Jul 1, 2018",2021,6.1,176,13.6,90,77,76,69,64,68,74,71
185090,B. Moukandjo,29,Cameroon,77,77,Beijing Renhe FC,9,25,1916,Right,2,3,4,High/ Low,38,,"Dec 31, 2018",5.11,163,,71,65,93,83,70,65,77,75
229636,G. Pereiro,23,Uruguay,77,82,PSV,12,15,1922,Left,1,2,3,Medium/ Low,16,"Jul 15, 2015",2020,6.2,168,17.7,70,75,75,74,56,77,79,83
167431,G. Castro,31,Germany,77,77,VfB Stuttgart,7.5,34,2063,Right,2,4,3,Medium/ Medium,8,"Jul 1, 2018",2021,5.8,159,12.8,73,65,65,80,78,78,77,78
236295,Aarón Martín,21,Spain,77,85,1. FSV Mainz 05,11,18,1831,Left,1,3,3,High/ Medium,3,,"Jun 30, 2019",5.11,159,,61,60,69,68,67,59,71,75
177159,F. Johnson,30,United States,77,77,Borussia Mönchengladbach,8.5,29,2007,Right,2,4,3,Medium/ Medium,19,"Jul 1, 2014",2020,6,163,14.5,69,60,79,73,72,73,79,76
215051,L. López,28,Argentina,77,77,Genoa,7,13,1745,Right,3,3,2,Medium/ High,5,,"Jun 30, 2019",6.3,181,,87,79,66,64,55,41,61,62
183820,M. Dossevi,30,Togo,77,77,Toulouse Football Club,8.5,30,1886,Right,1,3,3,High/ Medium,14,"Aug 3, 2018",2020,5.8,143,17,76,58,80,76,76,76,78,77
189196,Caiuby,29,Brazil,77,77,FC Augsburg,8.5,27,1952,Right,2,4,3,High/ Medium,30,"Jul 11, 2014",2020,6,187,14.5,91,81,87,73,66,73,74,74
208141,Gabriel,24,Brazil,77,81,SL Benfica,11.5,11,2086,Left,1,5,3,High/ Medium,8,"Aug 27, 2018",2023,6.2,181,23.9,81,79,51,65,67,77,81,82
146701,Iván Ramis,33,Spain,77,77,SD Eibar,3.6,22,1860,Right,2,3,2,Medium/ High,4,"Aug 16, 2015",2019,6.2,181,7.6,76,90,35,52,50,50,51,70
181262,M. Suchý,30,Czech Republic,77,77,FC Basel 1893,6.5,26,1824,Right,1,3,2,Low/ High,17,"Jul 1, 2014",2019,6,185,9.8,79,84,67,65,65,50,60,65
203535,T. Vilhena,23,Netherlands,77,81,Feyenoord,11.5,13,2130,Left,2,4,3,High/ High,20,"Apr 1, 2011",2020,5.9,165,17,76,75,72,75,83,74,77,80
199952,E. Çolak,27,Turkey,77,77,Al Wehda,9.5,27,1911,Left,2,3,4,Medium/ Medium,5,"Jul 1, 2018",2022,5.7,148,16.2,37,40,68,82,90,77,77,80
203280,V. Germain,28,France,77,77,Olympique de Marseille,9,49,1991,Right,2,4,3,Medium/ Medium,28,"Jun 26, 2017",2021,5.11,161,17.1,80,61,77,91,71,79,73,75
156432,G. Hoarau,34,France,77,77,BSC Young Boys,4.7,26,1831,Right,2,2,3,Medium/ Low,99,"Aug 30, 2014",2020,6.4,187,7,70,89,51,68,59,69,68,72
135697,Sergio García,35,Spain,77,77,RCD Espanyol,4.1,23,1914,Right,2,2,4,Medium/ Medium,9,"Jul 1, 2017",2019,5.9,159,8.6,54,72,69,66,73,77,82,78
183569,E. Choupo-Moting,29,Cameroon,77,77,Paris Saint-Germain,9,75,1890,Right,2,4,4,Medium/ Medium,11,"Aug 31, 2018",2020,6.3,201,16.7,67,76,78,76,66,70,83,80
146963,J. Pinola,35,Argentina,77,77,River Plate,2.1,16,1904,Left,2,3,2,High/ Medium,22,"Jun 27, 2017",2020,5.11,174,2.9,81,81,70,65,67,58,63,65
212755,J. Hendrix,23,Netherlands,77,82,PSV,10,13,1991,Left,1,3,2,Medium/ High,8,"Dec 7, 2011",2020,5.11,165,14.8,78,73,69,73,74,66,70,75
219411,J. Izquierdo,25,Colombia,77,78,Brighton & Hove Albion,10.5,45,1860,Right,2,3,4,High/ High,19,"Aug 16, 2017",2021,5.7,165,20.7,67,59,90,91,84,71,81,78
220948,S. Sydorchuk,27,Ukraine,77,78,Dynamo Kyiv,10,1,1820,Right,1,3,3,High/ High,5,"Jan 1, 2013",2023,6.2,176,21.8,59,73,65,57,48,76,70,77
187924,C. Grenier,27,France,77,78,Stade Rennais FC,10,32,2031,Right,2,4,4,Medium/ Medium,8,"Jul 24, 2018",2021,6.1,159,19.8,54,73,58,62,74,80,75,81
207894,T. Strobl,28,Germany,77,77,Borussia Mönchengladbach,7,27,1804,Right,2,3,2,Medium/ Medium,5,"Jul 1, 2016",2020,6.2,170,11.9,70,78,55,48,44,66,59,58
175895,V. Odjidja-Ofoe,29,Belgium,77,77,KAA Gent,8.5,24,2035,Right,2,4,3,High/ Medium,8,"Jul 21, 2018",2020,6,174,12.8,74,83,62,52,51,81,76,78
176919,N. Guzmán,32,Argentina,77,77,Tigres U.A.N.L.,5,38,1334,Right,3,3,1,Medium/ Medium,1,"Jul 4, 2014",2020,6.4,207,8,66,79,52,70,57,55,21,25
214040,F. Fabra,27,Colombia,77,78,Boca Juniors,8,22,1976,Left,1,3,3,High/ Low,18,"Jan 24, 2016",2019,5.8,159,11.8,86,81,88,85,75,54,78,76
220697,J. Maddison,21,England,77,85,Leicester City,13,45,1908,Right,1,4,4,High/ Medium,22,"Jun 20, 2018",2023,5.9,161,27.3,54,40,74,85,78,81,77,82
162329,K. El Ahmadi,33,Morocco,77,77,Al Ittihad,3.6,35,2017,Right,2,2,3,Medium/ Medium,20,"Jul 9, 2018",2020,5.11,157,6.1,67,73,63,74,70,74,73,76
184089,M. Carcela-González,29,Morocco,77,77,Standard de Liège,8.5,19,1923,Left,2,3,4,High/ Low,10,"Jul 1, 2018",2020,5.9,148,12.8,87,54,80,89,80,69,84,81
198683,M. Gabbiadini,26,Italy,77,78,Southampton,10.5,51,1845,Left,2,3,3,High/ Low,20,"Jan 31, 2017",2021,5.11,159,20.7,74,71,70,70,56,72,77,79
135451,Gomes,37,Brazil,77,77,Watford,600,25,1249,Right,2,2,1,Medium/ Medium,1,"May 24, 2014",2019,6.3,209,1.1,76,64,52,56,53,59,15,25
186395,M. Ritchie,28,Scotland,77,77,Newcastle United,9,49,2015,Left,1,4,4,High/ Medium,11,"Jul 1, 2016",2021,5.8,168,17.1,70,59,73,71,84,76,77,76
188955,G. Bou,28,Argentina,77,77,Racing Club,9,26,1905,Right,1,4,4,Medium/ Low,7,,"Jun 30, 2019",5.1,176,,77,75,78,74,76,71,77,77
146460,Javi Fuego,34,Spain,77,77,Villarreal CF,2.7,28,1928,Right,2,3,2,Medium/ High,18,"Jan 30, 2018",2020,6,163,5.7,70,77,42,64,61,70,62,70
230685,E. Akbaba,25,Turkey,77,80,Galatasaray SK,11,51,1997,Left,1,3,4,High/ High,20,"Aug 18, 2018",2021,5.11,161,21.7,58,61,77,76,69,78,76,77
219681,J. Amavi,24,France,77,82,Olympique de Marseille,10,34,2064,Left,1,4,3,High/ Medium,18,"Jul 1, 2018",2021,5.9,154,19.8,82,70,80,75,76,70,73,76
231969,R. Malinovskyi,25,Ukraine,77,81,KRC Genk,11.5,17,2085,Left,1,4,4,Medium/ Medium,18,"Jul 1, 2017",2022,5.11,187,18.1,68,69,73,71,65,78,75,78
186146,D. Welbeck,27,England,77,77,Arsenal,9.5,95,1965,Right,3,3,3,High/ High,21,"Sep 2, 2014",2019,6.1,161,18.1,80,75,83,76,62,71,78,78
221219,G. Conti,23,Argentina,77,83,SL Benfica,10.5,10,1670,Right,1,2,2,Low/ Medium,2,"Jul 1, 2018",2023,6.4,176,23.1,70,80,72,51,41,51,42,53
200228,Bruno,28,Spain,77,78,Getafe CF,8,23,1536,Right,1,3,2,Medium/ Medium,4,"Jul 5, 2017",2020,6.1,190,17.4,65,88,35,31,32,35,34,68
210212,Garry Rodrigues,27,Cape Verde,77,77,Galatasaray SK,9.5,53,1989,Right,2,3,4,Medium/ Medium,7,"Jan 10, 2017",2021,5.8,154,18.1,65,60,90,91,87,70,77,75
202789,A. Schwolow,26,Germany,77,78,SC Freiburg,7,19,1117,Right,1,3,1,Medium/ Medium,1,"Jan 1, 2012",2020,6.2,185,13.1,72,67,38,40,42,34,15,22
224294,L. Cook,21,England,77,84,Bournemouth,12.5,44,2006,Right,1,4,3,Medium/ Medium,16,"Jul 8, 2016",2022,5.9,157,26.3,68,63,68,75,84,75,78,80
215079,P. Pérez,32,Argentina,77,77,Boca Juniors,6.5,24,2028,Right,1,3,3,Medium/ High,8,"Dec 30, 2014",2020,5.9,176,9.1,60,78,69,72,74,80,72,79
230183,Gazzolisco,30,Brazil,77,77,Internacional,6.5,26,2123,Left,1,5,3,High/ High,19,"Jan 1, 2018",2021,6.1,161,12.4,72,82,82,67,66,56,71,72
110376,Jonatan Soriano,32,Spain,77,77,Beijing Sinobo Guoan FC,7,23,1919,Right,2,3,4,Medium/ Low,9,"Feb 26, 2017",2018,5.11,159,15.4,73,69,53,79,70,77,80,78
211241,Rubén Peña,26,Spain,77,78,SD Eibar,8.5,22,2063,Right,1,3,4,Medium/ Medium,11,"Jul 1, 2016",2021,5.7,143,18.5,74,64,88,83,87,63,78,79
185132,Mikel San José,29,Spain,77,77,Athletic Club de Bilbao,8.5,25,1888,Right,2,3,3,Medium/ Medium,6,"Jul 1, 2010",2020,6.2,174,17.9,77,79,38,41,52,76,66,75
190765,P. Groß,27,Germany,77,78,Brighton & Hove Albion,10,47,2074,Right,2,4,4,High/ High,13,"Jul 1, 2017",2022,5.11,172,19.8,70,71,65,66,73,84,75,77
163631,L. Baines,33,England,77,77,Everton,3.4,74,2126,Left,3,3,3,High/ Medium,3,"Aug 7, 2007",2019,5.7,154,6.5,67,55,59,69,83,73,75,80
183855,A. Ogbonna,30,Italy,77,77,West Ham United,6.5,65,1693,Left,2,3,2,Medium/ Medium,21,"Jul 10, 2015",2022,6.3,190,12.4,74,80,64,57,54,50,61,59
200752,Juan Jesus,27,Brazil,77,77,Roma,7.5,51,1742,Left,2,2,2,Low/ High,5,"Jan 30, 2012",2020,6.1,183,12.8,88,82,78,68,58,34,60,55
196144,J. Martínez,31,Colombia,77,77,Portimonense SC,8,22,1900,Right,3,4,3,High/ Medium,9,,"Jun 30, 2019",6.1,176,,77,85,67,72,58,70,71,75
221491,N. Elvedi,21,Switzerland,77,84,Borussia Mönchengladbach,11,19,1772,Right,2,3,3,Medium/ Medium,4,"Jul 1, 2015",2021,6.2,172,20.9,73,77,77,66,54,59,69,71
196147,G. Moreno,32,Colombia,77,77,Shanghai Greenland Shenhua FC,7,17,2065,Left,1,2,4,Medium/ Medium,10,"Jul 1, 2012",2019,6.4,183,15.1,82,76,74,74,79,79,80,78
157492,J. Valdivia,34,Chile,77,77,Colo-Colo,4.5,10,1850,Right,2,4,4,Medium/ Medium,10,"Jun 20, 2017",2019,5.8,157,6.3,48,63,69,77,78,86,76,78
182836,A. Carroll,29,England,77,77,West Ham United,9,80,1839,Left,2,3,2,Medium/ High,9,"Jun 19, 2013",2019,6.4,174,17.1,83,92,50,57,47,65,67,74
204341,Luís Neto,30,Portugal,77,77,,0,0,1749,Right,1,3,2,Medium/ Medium,4,,,6.2,157,,79,72,59,69,61,46,49,48
142902,A. Pyatov,34,Ukraine,77,77,Shakhtar Donetsk,3.6,1,1187,Right,2,3,1,Medium/ Medium,30,"Jan 1, 2007",2020,6.3,198,7.6,73,78,44,56,32,63,11,12
196150,T. Gutiérrez,33,Colombia,77,77,Junior FC,5.5,6,1904,Right,2,3,4,Medium/ Low,29,"Jun 21, 2017",2022,5.1,179,7.7,80,75,59,72,74,76,77,81
227127,Álex Remiro,23,Spain,77,83,Athletic Club de Bilbao,9,15,1191,Right,1,3,1,Medium/ Medium,1,"Jul 1, 2013",2019,6.3,183,20.7,61,68,46,69,40,28,19,17
199737,Wilson Eduardo,27,Portugal,77,77,SC Braga,9.5,17,1928,Right,1,3,4,High/ Medium,7,"Aug 31, 2015",2020,5.1,161,19,64,68,81,73,68,73,78,78
223033,Jorge Meré,21,Spain,77,83,1. FC Köln,10.5,15,1692,Right,1,3,2,Medium/ Medium,22,"Jul 20, 2017",2023,6,176,17.9,81,72,68,67,74,38,55,69
213051,M. Elneny,25,Egypt,77,79,Arsenal,9,76,1958,Right,1,3,3,Medium/ High,17,"Jan 14, 2016",2022,5.11,163,17.8,69,68,60,65,62,70,68,76
214332,D. Torres,28,Colombia,77,77,Deportivo Alavés,7,24,1968,Right,1,3,3,Medium/ High,16,"Jul 20, 2016",2020,6,179,14.7,81,78,53,68,62,71,69,70
209981,Y. Bounou,27,Morocco,77,80,Girona FC,7.5,22,1164,Left,1,3,1,Medium/ Medium,13,"Jul 12, 2016",2019,6.4,172,16.3,48,69,34,38,29,42,20,12
189757,A. Prijović,28,Serbia,77,77,PAOK,9,1,1769,Right,1,3,3,High/ Low,9,"Jan 16, 2017",2021,6.3,194,18.9,74,86,72,54,51,55,70,75
215871,A. Jahanbakhsh,24,Iran,77,80,Brighton & Hove Albion,11.5,41,1945,Right,2,4,4,High/ High,16,"Jul 25, 2018",2023,5.11,172,22.7,87,66,83,76,75,75,83,79
219455,J. Calleri,24,Argentina,77,82,Deportivo Alavés,12,24,1878,Right,1,2,4,High/ Medium,12,"Jan 18, 2016",2019,5.11,170,26.1,83,71,72,72,79,67,74,75
230463,Simão Acunha,30,Brazil,77,77,Atlético Mineiro,8.5,35,1903,Right,1,2,4,High/ Low,20,"Jan 1, 2018",2021,5.1,157,16.2,64,64,77,81,74,80,76,78
183871,N. Müller,30,Germany,77,77,Eintracht Frankfurt,8.5,34,1960,Right,2,3,3,High/ Medium,27,"Jul 1, 2018",2020,5.8,146,14.5,78,57,78,85,83,69,83,75
205632,L. Ocampos,23,Argentina,77,82,Olympique de Marseille,12,38,2073,Right,2,3,4,High/ High,5,"Jul 1, 2015",2020,6.2,185,23.7,76,78,79,77,58,73,74,76
169792,J. Rodriguez,28,England,77,77,West Bromwich Albion,9,41,1890,Right,2,4,3,High/ Medium,19,"Jul 2, 2017",2021,6.1,185,17.1,81,72,77,75,64,69,75,75
162369,V. Ibišević,33,Bosnia Herzegovina,77,77,Hertha BSC,5.5,31,1872,Right,2,3,3,Medium/ Low,19,"Aug 30, 2015",2019,6.2,181,9.4,71,77,44,60,59,71,72,76
189250,S. Rondón,28,Venezuela,77,77,Newcastle United,9,41,1763,Right,2,4,3,High/ Medium,23,,"Jun 30, 2019",6.1,216,,71,85,68,66,46,53,70,71
189506,Victor Sánchez,30,Spain,77,77,RCD Espanyol,6.5,26,2023,Right,1,3,3,Low/ High,4,"Jan 1, 2012",2021,5.9,159,13.7,78,59,61,72,77,79,66,78
203843,D. Suárez,30,Uruguay,77,77,Getafe CF,6.5,22,2049,Right,1,3,2,High/ Medium,22,"Jul 8, 2015",2022,5.8,150,13.7,79,73,80,79,73,52,62,69
148803,K. Huntelaar,34,Netherlands,77,77,Ajax,4.7,20,1792,Right,3,4,2,Medium/ Medium,9,"Jul 1, 2017",2019,6.1,183,6.6,77,78,57,58,62,66,62,69
216643,L. Dubois,23,France,77,84,Olympique Lyonnais,10.5,44,1994,Right,1,4,3,High/ Medium,14,"Jul 1, 2018",2022,5.1,161,22.1,59,65,68,69,72,64,76,78
193862,André Pinto,28,Portugal,77,77,Sporting CP,7,14,1500,Right,1,2,2,Medium/ Medium,6,"Jul 1, 2017",2021,6.4,190,14,30,88,47,32,32,47,44,57
204105,K. Lala,26,France,77,78,RC Strasbourg Alsace,8.5,19,2014,Right,1,3,3,High/ Medium,27,"Jun 12, 2017",2019,5.1,172,17.6,70,72,80,67,70,68,79,77
186953,O. Kıvrak,30,Turkey,77,77,Trabzonspor,5.5,24,1289,Right,2,3,1,Medium/ Medium,1,"Jan 15, 2008",2020,6.2,163,11,70,68,60,67,63,50,25,26
192073,A. Bertolacci,27,Italy,77,77,Milan,9,75,2041,Left,2,3,4,Medium/ Medium,16,"Jul 2, 2015",2019,5.1,165,15.3,65,67,73,77,75,76,79,79
192841,E. Giaccherini,33,Italy,77,77,Chievo Verona,5.5,20,2059,Right,2,3,4,High/ Medium,17,"Jul 1, 2018",2021,5.6,132,9.4,53,54,67,85,93,76,81,80
220746,A. Živković,21,Serbia,77,84,SL Benfica,12.5,11,1988,Left,1,3,4,Medium/ Medium,17,"Jul 5, 2016",2021,5.7,150,27.5,57,40,82,85,88,80,82,80
226378,R. Ábila,28,Argentina,77,77,Boca Juniors,9,27,1822,Right,1,4,3,High/ Low,17,"Aug 9, 2017",2020,5.1,205,12.6,72,89,67,67,82,51,69,76
178250,P. Diop,32,Senegal,77,77,SD Eibar,5,22,2018,Right,1,3,3,Medium/ Medium,8,"Jan 1, 2018",2019,5.1,170,10.5,79,88,54,64,68,65,63,76
206411,D. Garmash,28,Ukraine,77,77,Dynamo Kyiv,9,1,1957,Right,1,3,3,High/ High,19,"Jul 10, 2009",2019,6.1,165,18.9,59,73,63,67,77,82,69,72
202316,T. Chandler,28,United States,77,77,Eintracht Frankfurt,7,33,1973,Right,2,3,2,High/ High,22,"Jul 1, 2014",2020,6,181,11.9,69,82,79,54,52,55,72,73
140620,R. Klavan,32,Estonia,77,77,Cagliari,5,30,1754,Left,2,3,2,Medium/ Medium,15,"Aug 17, 2018",2020,6.2,187,8.5,74,74,51,58,54,60,56,70
214092,A. Miranchuk,22,Russia,77,82,Lokomotiv Moscow,12,1,1780,Left,1,2,3,Medium/ Medium,15,"Jul 1, 2012",2021,6,163,26.1,58,64,75,77,67,80,78,79
179789,D. Da Silva,30,France,77,77,Stade Rennais FC,6.5,30,1651,Right,2,4,2,Medium/ Medium,3,"Jul 26, 2018",2020,6,181,12.4,73,78,68,60,61,40,42,69
115533,D. Benaglio,34,Switzerland,77,77,AS Monaco,3.6,44,1191,Right,3,3,1,Medium/ Medium,16,"Jul 1, 2017",2020,6.4,196,6.8,71,76,44,44,47,37,16,22
191053,T. Rincón,30,Venezuela,77,77,Torino,8,42,2056,Right,2,3,3,Medium/ High,8,"Jan 3, 2017",2020,5.1,168,13.6,91,77,69,75,81,72,76,77
182862,M. Pereira,34,Uruguay,77,77,FC Porto,2.5,13,2032,Right,3,3,2,High/ Medium,2,"Jul 15, 2015",2019,5.8,161,5,75,63,69,70,83,65,75,75
190799,C. Borges,30,Costa Rica,77,77,Göztepe SK,6.5,24,2055,Right,2,4,3,High/ Medium,6,"Aug 16, 2018",2021,6,172,13,65,76,58,64,59,73,71,77
152912,J. Sand,37,Argentina,77,77,Deportivo Cali,3.2,3,1857,Right,1,4,3,Medium/ Low,9,"Jan 11, 2018",2018,6,174,4.5,72,73,39,67,67,73,66,81
155984,Markel Bergara,32,Spain,77,77,Getafe CF,5,22,1950,Right,1,3,3,Medium/ Medium,5,"Jul 2, 2018",2020,5.11,172,10.5,69,81,32,60,67,75,65,69
137809,Vágner Love,34,Brazil,77,77,Beşiktaş JK,4.7,50,1901,Right,3,5,4,High/ Low,99,"Jan 30, 2018",2020,5.7,159,8.9,77,75,73,77,82,72,76,75
214097,B. Bourigeaud,24,France,77,81,Stade Rennais FC,11.5,28,2049,Right,1,3,4,High/ High,14,"Jun 14, 2017",2021,5.1,150,22.7,71,65,70,70,69,76,75,77
193361,R. Soriano,27,Italy,77,77,Torino,9.5,31,2082,Right,2,4,4,Medium/ Medium,6,,"Jun 30, 2019",6,168,,66,69,75,79,72,78,78,79
223058,D. Kuzyaev,25,Russia,77,80,,0,0,2041,Right,1,3,3,Medium/ High,7,,,6,163,,60,59,81,80,76,70,78,79
152916,R. Sambueza,34,Argentina,77,77,Deportivo Toluca,4.5,26,2005,Left,1,3,4,High/ Medium,14,"Dec 30, 2016",2020,5.9,159,7.6,67,75,71,69,73,80,77,80
194644,Montoya,27,Spain,77,78,Brighton & Hove Albion,8,43,2036,Right,2,4,3,High/ Medium,22,"Aug 9, 2018",2022,5.9,161,15.8,75,68,79,78,80,63,70,74
185174,A. Poli,28,Italy,77,77,Bologna,9,34,2040,Right,2,3,4,Medium/ Medium,16,"Jul 1, 2017",2021,6,170,15.3,68,65,75,75,75,78,79,80
